10.6771 	WARNING 	User requested fullscreen with size [1440  900], but screen is actually [1680, 1050]. Using actual size
11.3772 	EXP 	Created window1 = Window(allowGUI=False, allowStencil=False, autoLog=True, bitsMode=UNKNOWN, blendMode='avg', color='black', colorSpace='named', fullscr=UNKNOWN, gamma=None, lms=UNKNOWN, monitor=<psychopy.monitors.calibTools.Monitor object at 0x115ce9910>, name='window1', pos=[0, 0], screen=0, size=array([1680, 1050]), stereo=False, units='norm', useFBO=True, useRetina=False, viewOri=0.0, viewPos=None, viewScale=None, waitBlanking=True, winType='pyglet')
11.3772 	EXP 	window1: recordFrameIntervals = False
11.5431 	EXP 	window1: recordFrameIntervals = True
11.7266 	EXP 	window1: recordFrameIntervals = False
11.8305 	EXP 	Created instr1 = TextStim(alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color='white', colorSpace='named', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Courier', fontFiles=[], height=0.1, italic=False, name='instr1', opacity=1.0, ori=0, pos=array([ 0.,  0.]), rgb=array([ 255.,  255.,  255.]), text=unicode(...), units='norm', win=Window(...), wrapWidth=1)
11.8376 	EXP 	Created unnamed Circle = Circle(autoDraw=False, autoLog=True, closeShape=True, contrast=1.0, depth=0, fillColor=array([ 1.,  1.,  1.]), fillColorSpace='rgb', fillRGB=array([ 1.,  1.,  1.]), interpolate=True, lineColor=array([ 1.,  1.,  1.]), lineColorSpace='rgb', lineRGB=array([ 1.,  1.,  1.]), lineWidth=1.5, name='unnamed Circle', opacity=1.0, ori=array(0.0), pos=array([-0.625, -0.47 ]), size=array([ 1.,  1.]), units='height', vertices=ndarray(...), win=Window(...))
11.8450 	EXP 	Created itemL = TextStim(alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color='White', colorSpace='named', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='courier', fontFiles=[], height=0.15, italic=False, name='itemL', opacity=1.0, ori=0, pos=array([ 0. , -0.2]), rgb=array([ 255.,  255.,  255.]), text=u'default text', units='norm', win=Window(...), wrapWidth=1)
11.8487 	EXP 	Created itemR = TextStim(alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color='white', colorSpace='named', contrast=1.0, depth=-2.0, flipHoriz=False, flipVert=False, font='courier', fontFiles=[], height=0.15, italic=False, name='itemR', opacity=1.0, ori=0, pos=array([ 0. ,  0.2]), rgb=array([ 255.,  255.,  255.]), text=u'default text', units='norm', win=Window(...), wrapWidth=1)
11.8555 	EXP 	Created fixation = TextStim(alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color='white', colorSpace='named', contrast=1.0, depth=-3.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.2, italic=False, name='fixation', opacity=1.0, ori=0, pos=array([ 0.,  0.]), rgb=array([ 255.,  255.,  255.]), text=u'+', units='norm', win=Window(...), wrapWidth=1)
11.8563 	EXP 	Created blank = TextStim(alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color='white', colorSpace='named', contrast=1.0, depth=-4.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.1, italic=False, name='blank', opacity=1.0, ori=0, pos=array([ 0.,  0.]), rgb=array([ 255.,  255.,  255.]), text='', units='norm', win=Window(...), wrapWidth=1)
11.8628 	EXP 	Created feedback_2 = TextStim(alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color=array([ 1.,  1.,  1.]), colorSpace='rgb', contrast=1.0, depth=-1.0, flipHoriz=False, flipVert=False, font=u'Arial', fontFiles=[], height=0.1, italic=False, name='feedback_2', opacity=1.0, ori=0, pos=array([ 0.,  0.]), rgb=array([ 1.,  1.,  1.]), text=u'default text', units='norm', win=Window(...), wrapWidth=1)
11.8819 	EXP 	Created instrText = TextStim(alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color=array([ 1.,  1.,  1.]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Courier', fontFiles=[], height=0.1, italic=False, name='instrText', opacity=1.0, ori=0, pos=array([ 0.,  0.]), rgb=array([ 1.,  1.,  1.]), text=unicode(...), units='norm', win=Window(...), wrapWidth=1)
11.8846 	EXP 	Created unnamed Circle = Circle(autoDraw=False, autoLog=True, closeShape=True, contrast=1.0, depth=0, fillColor=array([ 1.,  1.,  1.]), fillColorSpace='rgb', fillRGB=array([ 1.,  1.,  1.]), interpolate=True, lineColor=array([ 1.,  1.,  1.]), lineColorSpace='rgb', lineRGB=array([ 1.,  1.,  1.]), lineWidth=1.5, name='unnamed Circle', opacity=1.0, ori=array(0.0), pos=array([-0.625, -0.47 ]), size=array([ 1.,  1.]), units='height', vertices=ndarray(...), win=Window(...))
11.8881 	EXP 	Created itemL = TextStim(alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color='White', colorSpace='named', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='courier', fontFiles=[], height=0.15, italic=False, name='itemL', opacity=1.0, ori=0, pos=array([ 0. , -0.2]), rgb=array([ 255.,  255.,  255.]), text=u'default text', units='norm', win=Window(...), wrapWidth=1)
11.8917 	EXP 	Created itemR = TextStim(alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color='white', colorSpace='named', contrast=1.0, depth=-2.0, flipHoriz=False, flipVert=False, font='courier', fontFiles=[], height=0.15, italic=False, name='itemR', opacity=1.0, ori=0, pos=array([ 0. ,  0.2]), rgb=array([ 255.,  255.,  255.]), text=u'default text', units='norm', win=Window(...), wrapWidth=1)
11.8937 	EXP 	Created fixation = TextStim(alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color='white', colorSpace='named', contrast=1.0, depth=-3.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.2, italic=False, name='fixation', opacity=1.0, ori=0, pos=array([ 0.,  0.]), rgb=array([ 255.,  255.,  255.]), text=u'+', units='norm', win=Window(...), wrapWidth=1)
11.8943 	EXP 	Created blank = TextStim(alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color='white', colorSpace='named', contrast=1.0, depth=-4.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.1, italic=False, name='blank', opacity=1.0, ori=0, pos=array([ 0.,  0.]), rgb=array([ 255.,  255.,  255.]), text='', units='norm', win=Window(...), wrapWidth=1)
11.9219 	EXP 	Created thanksText = TextStim(alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color=array([ 1.,  1.,  1.]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='arial', fontFiles=[], height=0.2, italic=False, name='thanksText', opacity=1.0, ori=0, pos=array([ 0.,  0.]), rgb=array([ 1.,  1.,  1.]), text=unicode(...), units='norm', win=Window(...), wrapWidth=1)
11.9452 	EXP 	instr1: autoDraw = True
12.8860 	DATA 	Keypress: space
12.8999 	EXP 	Imported conditions1.xlsx as conditions, 4 conditions, 6 params
12.9002 	EXP 	Created sequence: sequential, trialTypes=4, nReps=1, seed=None
12.9006 	EXP 	New trial (rep=0, index=0): {u'typeL': u'word', u'right': u'ship', u'TrialN': 1L, u'corrAns': 3L, u'TypeR': u'word', u'left': u'tour'}
12.9265 	EXP 	instr1: autoDraw = False
12.9265 	EXP 	itemL: text = u'tour'
12.9265 	EXP 	itemR: text = u'ship'
12.9265 	EXP 	blank: autoDraw = True
13.4096 	EXP 	blank: autoDraw = False
13.4267 	EXP 	fixation: autoDraw = True
13.9261 	EXP 	itemR: autoDraw = True
13.9261 	EXP 	itemL: autoDraw = True
14.1596 	EXP 	fixation: autoDraw = False
14.1596 	EXP 	itemR: autoDraw = False
14.1596 	EXP 	itemL: autoDraw = False
15.5624 	DATA 	Keypress: 1
15.6097 	EXP 	fixation: autoDraw = False
15.6097 	EXP 	blank: autoDraw = False
15.6097 	EXP 	itemL: autoDraw = False
15.6097 	EXP 	itemR: autoDraw = False
15.6097 	EXP 	feedback_2: text = 'good'
15.6097 	EXP 	feedback_2: autoDraw = True
16.5934 	EXP 	New trial (rep=0, index=1): {u'typeL': u'non word', u'right': u'****', u'TrialN': 2L, u'corrAns': 1L, u'TypeR': u'non word', u'left': u'****'}
16.6093 	EXP 	feedback_2: autoDraw = False
16.6093 	EXP 	itemL: text = u'****'
16.6093 	EXP 	itemR: text = u'****'
16.6093 	EXP 	blank: autoDraw = True
17.1096 	EXP 	blank: autoDraw = False
17.1266 	EXP 	fixation: autoDraw = True
17.6263 	EXP 	itemR: autoDraw = True
17.6263 	EXP 	itemL: autoDraw = True
17.8594 	EXP 	fixation: autoDraw = False
17.8594 	EXP 	itemR: autoDraw = False
17.8594 	EXP 	itemL: autoDraw = False
19.9125 	DATA 	Keypress: 2
19.9594 	EXP 	fixation: autoDraw = False
19.9594 	EXP 	blank: autoDraw = False
19.9594 	EXP 	itemL: autoDraw = False
19.9594 	EXP 	itemR: autoDraw = False
19.9594 	EXP 	feedback_2: text = 'good'
19.9594 	EXP 	feedback_2: autoDraw = True
20.9273 	EXP 	New trial (rep=0, index=2): {u'typeL': u'non word', u'right': u'hart', u'TrialN': 3L, u'corrAns': 2L, u'TypeR': u'word', u'left': u'****'}
20.9429 	EXP 	feedback_2: autoDraw = False
20.9429 	EXP 	feedback_2: autoDraw = False
20.9429 	EXP 	itemL: text = u'****'
20.9429 	EXP 	itemR: text = u'hart'
20.9429 	EXP 	blank: autoDraw = True
21.4421 	EXP 	blank: autoDraw = False
21.4586 	EXP 	fixation: autoDraw = True
21.9600 	EXP 	itemR: autoDraw = True
21.9600 	EXP 	itemL: autoDraw = True
22.1931 	EXP 	fixation: autoDraw = False
22.1931 	EXP 	itemR: autoDraw = False
22.1931 	EXP 	itemL: autoDraw = False
24.0792 	DATA 	Keypress: 3
24.1257 	EXP 	fixation: autoDraw = False
24.1257 	EXP 	blank: autoDraw = False
24.1257 	EXP 	itemL: autoDraw = False
24.1257 	EXP 	itemR: autoDraw = False
24.1257 	EXP 	feedback_2: text = 'good'
24.1257 	EXP 	feedback_2: autoDraw = True
25.0941 	EXP 	New trial (rep=0, index=3): {u'typeL': u'non word', u'right': u'****', u'TrialN': 4L, u'corrAns': 1L, u'TypeR': u'non word', u'left': u'****'}
25.1095 	EXP 	feedback_2: autoDraw = False
25.1095 	EXP 	feedback_2: autoDraw = False
25.1095 	EXP 	itemL: text = u'****'
25.1095 	EXP 	itemR: text = u'****'
25.1095 	EXP 	blank: autoDraw = True
25.6095 	EXP 	blank: autoDraw = False
